8.4090120000000000e+06,8.4088680000000000e+06,8.4189030000000000e+06,8.4086540000000000e+06,8.4091600000000000e+06,8.4087110000000000e+06
8.4090550000000000e+06,8.4088440000000000e+06,8.4181040000000000e+06,8.4086450000000000e+06,8.4091880000000000e+06,8.4086990000000000e+06
8.4090230000000000e+06,8.4087990000000000e+06,8.4187760000000000e+06,8.4086160000000000e+06,8.4091720000000000e+06,8.4087060000000000e+06
8.4090370000000000e+06,8.4088610000000000e+06,8.4183230000000000e+06,8.4086170000000000e+06,8.4091440000000000e+06,8.4087280000000000e+06
8.4090540000000000e+06,8.4088190000000000e+06,8.4189670000000000e+06,8.4086380000000000e+06,8.4091710000000000e+06,8.4087630000000000e+06
8.4090290000000000e+06,8.4088080000000000e+06,8.4191790000000000e+06,8.4086350000000000e+06,8.4091400000000000e+06,8.4087160000000000e+06
8.4090420000000000e+06,8.4088240000000000e+06,8.4190700000000000e+06,8.4086020000000000e+06,8.4091490000000000e+06,8.4087000000000000e+06
8.4090500000000000e+06,8.4088210000000000e+06,8.4194330000000000e+06,8.4086590000000000e+06,8.4091970000000000e+06,8.4087210000000000e+06
8.4090290000000000e+06,8.4088440000000000e+06,8.4183910000000000e+06,8.4085950000000000e+06,8.4091410000000000e+06,8.4087070000000000e+06
8.4090530000000000e+06,8.4088740000000000e+06,8.4187140000000000e+06,8.4086560000000000e+06,8.4091650000000000e+06,8.4087380000000000e+06
8.4090360000000000e+06,8.4088430000000000e+06,8.4194100000000000e+06,8.4086470000000000e+06,8.4091420000000000e+06,8.4087160000000000e+06
8.4090070000000000e+06,8.4088300000000000e+06,8.4188890000000000e+06,8.4086070000000000e+06,8.4091900000000000e+06,8.4087140000000000e+06
8.4090630000000000e+06,8.4088230000000000e+06,8.4184630000000000e+06,8.4086430000000000e+06,8.4091260000000000e+06,8.4087220000000000e+06
8.4090830000000000e+06,8.4088310000000000e+06,8.4185800000000000e+06,8.4086570000000000e+06,8.4091720000000000e+06,8.4087760000000000e+06
8.4090320000000000e+06,8.4088590000000000e+06,8.4188920000000000e+06,8.4086280000000000e+06,8.4091450000000000e+06,8.4087230000000000e+06
8.4090680000000000e+06,8.4090560000000000e+06,8.4186230000000000e+06,8.4086540000000000e+06,8.4091650000000000e+06,8.4087550000000000e+06
8.4090300000000000e+06,8.4088450000000000e+06,8.4190480000000000e+06,8.4086330000000000e+06,8.4091770000000000e+06,8.4087080000000000e+06
8.4090550000000000e+06,8.4088340000000000e+06,8.4184810000000000e+06,8.4086530000000000e+06,8.4091610000000000e+06,8.4087450000000000e+06
8.4090480000000000e+06,8.4088150000000000e+06,8.4186240000000000e+06,8.4086200000000000e+06,8.4091550000000000e+06,8.4087120000000000e+06
8.4090300000000000e+06,8.4088380000000000e+06,8.4191830000000000e+06,8.4086380000000000e+06,8.4091520000000000e+06,8.4087250000000000e+06
8.4090640000000000e+06,8.4088410000000000e+06,8.4187790000000000e+06,8.4086390000000000e+06,8.4091660000000000e+06,8.4087290000000000e+06
8.4090660000000000e+06,8.4088350000000000e+06,8.4189000000000000e+06,8.4086290000000000e+06,8.4091800000000000e+06,8.4087120000000000e+06
8.4090540000000000e+06,8.4088620000000000e+06,8.4190970000000000e+06,8.4086470000000000e+06,8.4091570000000000e+06,8.4087330000000000e+06
